,epochs,t_loss,t_acc,t_iou,v_loss,v_acc,v_iou
184,184,0.04122882998714116,0.9832043051719666,0.6975564360618591,0.09497382491827011,0.9708893299102783,0.552904486656189
185,185,0.04134654268571653,0.9831820130348206,0.6865575909614563,0.08609548211097717,0.9713165163993835,0.564502477645874
186,186,0.04232048213872566,0.9827715754508972,0.7228536009788513,0.08294025808572769,0.972245991230011,0.5640658140182495
187,187,0.041887065665016564,0.9829207062721252,0.6812606453895569,0.08215435594320297,0.9718514084815979,0.5632415413856506
188,188,0.041225321823521184,0.983200192451477,0.7041864395141602,0.08270000666379929,0.9718836545944214,0.5632236003875732
189,189,0.04034060315792979,0.983452320098877,0.710472583770752,0.09359575062990189,0.9702852964401245,0.5587946772575378
190,190,0.042466859101832365,0.9826711416244507,0.7112403512001038,0.09014813601970673,0.9703818559646606,0.5256569385528564
191,191,0.03972231794744939,0.9838505387306213,0.6935485601425171,0.08765529841184616,0.9688454866409302,0.5559991002082825
192,192,0.039538205987786894,0.9838925004005432,0.7205661535263062,0.0862579494714737,0.9716494083404541,0.5784635543823242
193,193,0.03861697610554051,0.9841947555541992,0.7073134779930115,0.08760430663824081,0.9689407348632812,0.5621342658996582
194,194,0.06230240135198237,0.9760109186172485,0.6175754070281982,0.09922110289335251,0.961439311504364,0.4812331199645996
195,195,0.04713367374475078,0.9811736941337585,0.643473207950592,0.08662442862987518,0.9716311097145081,0.5539693832397461
196,196,0.044622491369526146,0.9819523096084595,0.6726480722427368,0.07950838655233383,0.9711747765541077,0.54109126329422
197,197,0.039133868936728385,0.9840324521064758,0.723189651966095,0.08678725361824036,0.9718889594078064,0.5679652690887451
198,198,0.03714145037520211,0.9848096966743469,0.7195239663124084,0.08433759957551956,0.9721760153770447,0.5888015031814575
199,199,0.03596271767804492,0.9852368235588074,0.7291619181632996,0.08374126255512238,0.9727403521537781,0.5909378528594971
200,200,0.03580026991039631,0.9852617979049683,0.7214744091033936,0.08351428061723709,0.973025918006897,0.5940408110618591
201,201,0.03529183511499795,0.9854702949523926,0.747023344039917,0.08370901644229889,0.9730343818664551,0.5876308679580688
202,202,0.03605933204138031,0.9850990176200867,0.7399054169654846,0.08069293946027756,0.9727668166160583,0.604883074760437
203,203,0.037909166360408655,0.9843998551368713,0.7315011620521545,0.08532809466123581,0.9677863717079163,0.5234346985816956
204,204,0.04089161740627718,0.983164370059967,0.7055491209030151,0.08693046122789383,0.9723831415176392,0.569150447845459
205,205,0.037465836069597386,0.9845818877220154,0.7259196639060974,0.09221947193145752,0.9674074649810791,0.5883396863937378
206,206,0.036888805077838836,0.9848096966743469,0.7311482429504395,0.08602308481931686,0.9732160568237305,0.6067482233047485
207,207,0.03616099982578957,0.9850150942802429,0.7487067580223083,0.08550836145877838,0.9731476306915283,0.5997644066810608
208,208,0.036381391765201276,0.984976589679718,0.7219717502593994,0.0833863765001297,0.9731906652450562,0.6129659414291382
209,209,0.03665259496781987,0.9848438501358032,0.721426784992218,0.08416978269815445,0.9724500179290771,0.581306517124176
210,210,0.038449881790769816,0.9843418598175049,0.7158123254776001,0.08178789168596268,0.9730020761489868,0.5996087193489075
211,211,0.03630788040017927,0.9850484728813171,0.7115305662155151,0.08236079663038254,0.9735713601112366,0.6005470156669617
212,212,0.03518831110040292,0.9854534864425659,0.7423084378242493,0.08443015068769455,0.9713249802589417,0.6059494614601135
213,213,0.03500859696543138,0.9855122566223145,0.7461476922035217,0.08950819075107574,0.9706406593322754,0.5719571709632874
214,214,0.038759913605855005,0.9841602444648743,0.71859210729599,0.08662895113229752,0.9719613194465637,0.5962923765182495
215,215,0.03569172364899341,0.9851954579353333,0.7446304559707642,0.07620741426944733,0.9740578532218933,0.6132986545562744
216,216,0.035066395279407005,0.985420823097229,0.7375310659408569,0.08485198765993118,0.9738675355911255,0.6219772100448608
217,217,0.03504604119044439,0.9854933023452759,0.7420589923858643,0.08902432769536972,0.9717748761177063,0.6020351648330688
218,218,0.037133921247681057,0.9846914410591125,0.7379322648048401,0.08204915374517441,0.9734404683113098,0.603370189666748
219,219,0.03697057883441747,0.9847425222396851,0.7132718563079834,0.08915095031261444,0.9700105786323547,0.5849790573120117
220,220,0.0380664412971386,0.9842953681945801,0.7152239084243774,0.0883592888712883,0.9729430079460144,0.5922572016716003
221,221,0.035072985850768956,0.9854795932769775,0.7633498907089233,0.07979775965213776,0.973696768283844,0.6008985638618469
222,222,0.032735333744954125,0.9863923788070679,0.7670867443084717,0.07532771676778793,0.9750769138336182,0.627648115158081
223,223,0.03454902837368606,0.9856128096580505,0.7332168817520142,0.08394710719585419,0.9714597463607788,0.6109759211540222
224,224,0.038022582602095026,0.9842791557312012,0.731876015663147,0.0829133465886116,0.9727301597595215,0.5995755195617676
225,225,0.036929397705908064,0.9847633242607117,0.7139654159545898,0.0862424224615097,0.972702145576477,0.5818344354629517
226,226,0.03577381888638998,0.9851327538490295,0.7415952086448669,0.07992333173751831,0.9733491539955139,0.6199155449867249
227,227,0.032256543380800654,0.9866206049919128,0.7563143372535706,0.08290982246398926,0.9737623333930969,0.6297563910484314
228,228,0.031764678936899424,0.9868018627166748,0.7634784579277039,0.08136036992073059,0.9751992225646973,0.6323866844177246
229,229,0.03158645932959795,0.9868640303611755,0.7700086832046509,0.08101768046617508,0.9747394919395447,0.6330578327178955
230,230,0.0330606543628584,0.9862479567527771,0.7572410702705383,0.0770517885684967,0.9756641983985901,0.6316378712654114
231,231,0.0365904936624457,0.984785258769989,0.737407386302948,0.07980939745903015,0.973538875579834,0.5974221229553223
232,232,0.03408561919991954,0.9857571125030518,0.7402507066726685,0.0760045051574707,0.9743505716323853,0.6183417439460754
233,233,0.036891395569047095,0.9848048090934753,0.7384558916091919,0.08097834885120392,0.9741961359977722,0.6118326783180237
234,234,0.03320080216638953,0.9861814379692078,0.7461458444595337,0.07729722559452057,0.9750195741653442,0.6422683596611023
235,235,0.0321356852852123,0.9866004586219788,0.7625794410705566,0.0867702066898346,0.9741289019584656,0.6222953200340271
236,236,0.033686799632237245,0.9859817624092102,0.7717641592025757,0.08155275881290436,0.9752094745635986,0.63089919090271
237,237,0.033443109476651536,0.9860981702804565,0.7670332789421082,0.08241408318281174,0.9746091365814209,0.630027711391449
238,238,0.03241873293616383,0.986475944519043,0.7530861496925354,0.07674768567085266,0.9751958847045898,0.6137143969535828
239,239,0.03207238249614164,0.9866059422492981,0.7622827887535095,0.08238594979047775,0.9735333919525146,0.6383822560310364
240,240,0.03178930525567781,0.9867331981658936,0.7717328071594238,0.07435216009616852,0.9744160175323486,0.6363087296485901
241,241,0.03200626741597891,0.9866334199905396,0.7647663354873657,0.08191416412591934,0.9735297560691833,0.640493631362915
242,242,0.03285755025764303,0.9862998723983765,0.7576375007629395,0.07778804749250412,0.9746958613395691,0.6270913481712341
243,243,0.031754383079458375,0.9867881536483765,0.7506540417671204,0.08478831499814987,0.9741386771202087,0.6287230849266052
244,244,0.03168484919971002,0.9867608547210693,0.760712742805481,0.08236675709486008,0.9754968881607056,0.6166992783546448
