,epochs,t_loss,t_acc,t_iou,v_loss,v_acc,v_iou
47,47,0.09876226055740307,0.9643864035606384,0.4293263852596283,0.12168881297111511,0.9555258750915527,0.2685205638408661
48,48,0.10131640787212512,0.9637811183929443,0.42674705386161804,0.12873317301273346,0.9549162983894348,0.26732876896858215
49,49,0.09574818786365004,0.9656044244766235,0.4746791124343872,0.11736595630645752,0.9564116597175598,0.2911384403705597
50,50,0.09562235769147101,0.9651646614074707,0.43933531641960144,0.12449519336223602,0.9540694355964661,0.32087522745132446
51,51,0.10860373249847609,0.9597750902175903,0.43230757117271423,0.13639850914478302,0.9467477202415466,0.22976885735988617
52,52,0.10670509822636795,0.962451159954071,0.43313485383987427,0.11886172741651535,0.9571394324302673,0.2918170094490051
53,53,0.0977997361154009,0.964556872844696,0.44603392481803894,0.11921486258506775,0.9561884999275208,0.2887868583202362
54,54,0.09336187593782178,0.9665715098381042,0.46440619230270386,0.11730138212442398,0.9573896527290344,0.30605489015579224
55,55,0.0894917995409252,0.9678257703781128,0.4679061770439148,0.11372952908277512,0.9594178795814514,0.3187548518180847
56,56,0.08876055808519968,0.9678436517715454,0.4882184565067291,0.1142733097076416,0.9588817954063416,0.3115878999233246
57,57,0.08582973405077027,0.9689475893974304,0.49467477202415466,0.11805311590433121,0.9570428133010864,0.300387978553772
58,58,0.09089827050980276,0.9669477343559265,0.4693026542663574,0.12538015842437744,0.9554381966590881,0.27420544624328613
59,59,0.09208565300855881,0.9668545722961426,0.4790107011795044,0.11556678265333176,0.9563103318214417,0.3085252344608307
60,60,0.0952374155824192,0.9662043452262878,0.4512382447719574,0.12275033444166183,0.9547855854034424,0.3091196119785309
61,61,0.09312632380281755,0.966139018535614,0.43786054849624634,0.12077304720878601,0.9564751982688904,0.3029569983482361
62,62,0.08445955318016693,0.9695636034011841,0.48838311433792114,0.11028675734996796,0.9591460824012756,0.3368259072303772
63,63,0.08506890383134118,0.9691001772880554,0.46065834164619446,0.11247077584266663,0.9597553014755249,0.31048884987831116
64,64,0.08727120657493241,0.968397319316864,0.46753567457199097,0.11201757937669754,0.9583474397659302,0.3186156153678894
65,65,0.0883670357020142,0.9675507545471191,0.4767816960811615,0.11945260316133499,0.957250714302063,0.31916120648384094
66,66,0.0926389038676205,0.966340959072113,0.49480971693992615,0.11611863225698471,0.9573553800582886,0.3162625730037689
67,67,0.08346376745313859,0.9697518348693848,0.4751810133457184,0.12094958871603012,0.9567382335662842,0.32840991020202637
68,68,0.08304159745771009,0.9697880744934082,0.4743601083755493,0.11838468164205551,0.9580756425857544,0.3227328956127167
69,69,0.08453382284810337,0.9691033363342285,0.499846875667572,0.10829847306013107,0.9603641629219055,0.3184332251548767
70,70,0.08765717847526479,0.9682527184486389,0.48164719343185425,0.1238587498664856,0.9557479023933411,0.29160964488983154
71,71,0.08546239163022107,0.9688279628753662,0.4834204614162445,0.12131725251674652,0.9568812251091003,0.3246242105960846
72,72,0.08019821090140165,0.9708046913146973,0.4872065484523773,0.11203686892986298,0.9593318104743958,0.33990564942359924
73,73,0.08022962334470297,0.9705895781517029,0.49626922607421875,0.11417773365974426,0.959134042263031,0.32603275775909424
74,74,0.0779498305962009,0.9717563986778259,0.5142931342124939,0.11028582602739334,0.9606935381889343,0.3570351004600525
75,75,0.07733140567777297,0.9718098044395447,0.49531227350234985,0.1147397831082344,0.9599219560623169,0.35741859674453735
76,76,0.07639064710551444,0.9721536040306091,0.5073413252830505,0.11554347723722458,0.9604399800300598,0.3364561200141907
77,77,0.07501244942586009,0.9726298451423645,0.5321642756462097,0.10631516575813293,0.9611871242523193,0.3655078411102295
78,78,0.07516523592997916,0.9724368453025818,0.5188674926757812,0.10985053330659866,0.960318386554718,0.36283981800079346
79,79,0.07828390932692668,0.9712942242622375,0.5129634141921997,0.11994095146656036,0.9586012959480286,0.3574146628379822
80,80,0.08000848336049761,0.9704075455665588,0.49840039014816284,0.12045023590326309,0.957780659198761,0.34482353925704956
81,81,0.08539790494773442,0.9686779975891113,0.5133785605430603,0.11617732793092728,0.9572476148605347,0.36617299914360046
82,82,0.07763881258851586,0.9717155694961548,0.4999793767929077,0.11275355517864227,0.9594283699989319,0.3817882835865021
83,83,0.09415874599467199,0.9652745127677917,0.45255377888679504,0.11821963638067245,0.9562016129493713,0.31505757570266724
84,84,0.0931279513767013,0.9656324982643127,0.4638001024723053,0.11571032553911209,0.9594122171401978,0.3782728910446167
85,85,0.08315118599253205,0.9692753553390503,0.4995948076248169,0.11608325690031052,0.9598469138145447,0.3602840304374695
86,86,0.07531465914022799,0.9722006320953369,0.5127671957015991,0.10314669460058212,0.962240993976593,0.40307167172431946
87,87,0.07118785445345566,0.9737281799316406,0.5181416273117065,0.10733523219823837,0.9615963101387024,0.3866421580314636
88,88,0.07148758230957752,0.9737206697463989,0.5260733366012573,0.1066112071275711,0.9626869559288025,0.41548290848731995
89,89,0.07178956586031769,0.9734598994255066,0.536668062210083,0.10924725979566574,0.9619808793067932,0.4049278497695923
90,90,0.0692685530054568,0.9744550585746765,0.5490319728851318,0.1010633334517479,0.9624975323677063,0.398934006690979
91,91,0.07233007565642205,0.9732927083969116,0.5204006433486938,0.10757607221603394,0.9626806974411011,0.3911047577857971
92,92,0.06962505141452241,0.9744530916213989,0.5086581707000732,0.09996628761291504,0.963943600654602,0.4175403416156769
93,93,0.07031713672973311,0.9738361835479736,0.5457273125648499,0.11014588922262192,0.9621299505233765,0.3969605267047882
94,94,0.06829235430371064,0.9747913479804993,0.5388083457946777,0.10345940291881561,0.964627742767334,0.4227049648761749
95,95,0.06725218193605542,0.9752864241600037,0.5415539741516113,0.1192750632762909,0.9606333374977112,0.417659193277359
96,96,0.06725434517713251,0.9748739004135132,0.5651156902313232,0.1044040322303772,0.9625670909881592,0.4289033114910126
97,97,0.06643746564954292,0.9754606485366821,0.5860186815261841,0.10800036787986755,0.9612584710121155,0.4170095920562744
98,98,0.06692067163478499,0.9751087427139282,0.5630295276641846,0.10540354996919632,0.9616972208023071,0.3947531580924988
99,99,0.07092754518201289,0.9740487337112427,0.5629284381866455,0.11090107262134552,0.9617117643356323,0.4311234652996063
100,100,0.0676481525703984,0.974661648273468,0.5598889589309692,0.11600887775421143,0.9605292677879333,0.3983116149902344
101,101,0.06530912491740683,0.9755436778068542,0.5626535415649414,0.11611463129520416,0.96233731508255,0.42377331852912903
102,102,0.06807783180295537,0.9744242429733276,0.557928740978241,0.10413682460784912,0.9620224237442017,0.4167681038379669
103,103,0.06743048710856013,0.9747796654701233,0.5401955246925354,0.1140894740819931,0.9621242880821228,0.41833943128585815
104,104,0.06503361771450354,0.9754956960678101,0.5457684993743896,0.10540147870779037,0.9610862135887146,0.4341508746147156
105,105,0.06571522399854775,,0.5581890344619751,0.10721589624881744,0.9612656831741333,0.40128618478775024
106,106,0.06401429878389582,0.9761340022087097,0.5475043058395386,0.11191737651824951,0.9625478386878967,0.4332670271396637
107,107,0.061652471807648025,0.9768932461738586,0.5733576416969299,0.10881482064723969,0.9630427956581116,0.4389430284500122
108,108,0.061100218895798884,0.9770591259002686,0.5658477544784546,0.10806713998317719,0.9625147581100464,0.44975873827934265
109,109,0.0629647336180101,0.9765446186065674,0.5700110197067261,0.11408065259456635,0.9630451798439026,0.4233803451061249
110,110,0.060933213672773816,0.9768475294113159,0.5794131755828857,0.12084957957267761,0.962469220161438,0.4208697974681854
111,111,0.06501828153014709,0.9753926992416382,0.562603771686554,0.11087727546691895,0.9601268172264099,0.4125807583332062
112,112,0.08428611947023548,0.9689974784851074,0.5117822289466858,0.11257821321487427,0.9585983157157898,0.40656477212905884
113,113,0.07629363728502096,0.9710525274276733,0.49900147318840027,0.12117370963096619,0.9575949907302856,0.4177040755748749
114,114,0.07468308245566171,0.9723564386367798,0.5268053412437439,0.11105784773826599,0.9624090194702148,0.4330434501171112
115,115,0.06252608114543061,0.976409912109375,0.5583268404006958,0.10666263103485107,0.9637396335601807,0.45368337631225586
116,116,0.061516459456656895,0.9765722155570984,0.5859499573707581,0.10816510021686554,0.9640318751335144,0.44587185978889465
117,117,0.060238842956142694,0.9770011901855469,0.5727270245552063,0.10497797280550003,0.9613390564918518,0.4351246953010559
118,118,0.058752366328217946,0.9775421023368835,0.5873238444328308,0.10796159505844116,0.9639434814453125,0.4359739422798157
119,119,0.05869719818731074,0.9775199890136719,0.5874177813529968,0.11085747927427292,0.9631608128547668,0.44461628794670105
120,120,0.0602476749164709,0.976996898651123,0.5764405727386475,0.11488474160432816,0.9629713296890259,0.4322768747806549
121,121,0.05956181016592428,0.9771096706390381,0.594031810760498,0.10996434092521667,0.962549090385437,0.44842031598091125
122,122,0.058182314153945744,0.9774541854858398,0.6011915802955627,0.12151893973350525,0.9633041024208069,0.44451776146888733
123,123,0.05837240166818866,0.9775460362434387,0.5927824974060059,0.11129797250032425,0.9647548794746399,0.47317755222320557
124,124,0.05891236389214054,0.9773385524749756,0.588353157043457,0.10476161539554596,0.9644086956977844,0.4379492402076721
125,125,0.05993116620438508,0.9770702719688416,0.6115879416465759,0.10348332673311234,0.9645443558692932,0.4471687078475952
126,126,0.05932102808928436,0.9772576689720154,0.6234478950500488,0.10742634534835815,0.9635937213897705,0.45793572068214417
127,127,0.05785862494350369,0.9777932167053223,0.5685023665428162,0.11619462817907333,0.9640023708343506,0.45237669348716736
128,128,0.05773594113513051,0.9776942133903503,0.6095195412635803,0.11256219446659088,0.9642463326454163,0.4679734408855438
129,129,0.05549049462047734,0.9785308837890625,0.6027637124061584,0.10227824002504349,0.9651613831520081,0.45884665846824646
130,130,0.057040989848946295,0.9778755307197571,0.6228176951408386,0.11485837399959564,0.9644899964332581,0.454653799533844
131,131,0.05524523909508179,0.9787692427635193,0.6252315044403076,0.10832664370536804,0.9646751284599304,0.46948912739753723
132,132,0.05963955814345704,0.9770200848579407,0.6151631474494934,0.10384894907474518,0.9635763168334961,0.46534493565559387
133,133,0.055720504143839486,0.9784205555915833,0.6075197458267212,0.10720939934253693,0.9650629758834839,0.4784380793571472
134,134,0.054457878955499604,0.9786897301673889,0.6112760901451111,0.1003270298242569,0.9654952883720398,0.4730088412761688
135,135,0.057206748478048935,0.9781274199485779,0.5991306900978088,0.10343130677938461,0.9654313325881958,0.473937064409256
136,136,0.054123351795192905,0.978958249092102,0.6159804463386536,0.11557493358850479,0.9652667045593262,0.46552151441574097
137,137,0.05268956826605576,0.9794097542762756,0.63214111328125,0.11282937228679657,0.9659241437911987,0.47330906987190247
138,138,0.053682901221924484,0.9790998697280884,0.6357433795928955,0.10881230980157852,0.9651600122451782,0.4753448963165283
139,139,0.05274814610665766,0.9792346358299255,0.6277798414230347,0.113432876765728,0.9654906392097473,0.4643433094024658
140,140,0.05459372184471407,0.9787949919700623,0.6329824328422546,0.10581155866384506,0.9645767211914062,0.4501792788505554
141,141,0.05822521383258087,0.9772356748580933,0.5893973112106323,0.10736110061407089,0.9597750902175903,0.430593341588974
142,142,0.0688813312661249,0.9740148782730103,0.5665526986122131,0.11912034451961517,0.9591447114944458,0.39555397629737854
143,143,0.08280139778985475,0.9692962765693665,0.5131649374961853,0.11090732365846634,0.9600321054458618,0.41655805706977844
